text,label
"Toutes les filles de la duègne, qui se disposent à recevoir le gouverneur. L'une est à sa toilette, l'autre se fait lacer un corps ; celle-ci fait des révérences devant un miroir, cette autre répète une danse, etc.",9
Voyant que Sophie paraît vouloir se lever.,0
Air. Les billets doux.,8
Il l'examine.,0
Apercevant Nicandre.,0
À Siffrédi.,12
Montrant sa plaie.,0
Il passe la blouse qui lui tend son aide.,10
"Claire entre doucement donnant le bras à Madame Bernier. Claire se tient droite, les lèvres un peu pincées, l'air grave.",4
"Air : Lassi, Lasson, la sonbredondaine.",8
PREMIÈRE JOURNÉE.,8
Il met le manteau.,10
Le Chef sort.,5
Il parcourt plusieurs papiers et lit les titres.,8
On frappe les trois coups.,0
En ouvrant le portefeuille.,0
À Rouquérolle.,12
LE THÉATRE REPRÉSENTE UN SALON AVEC DEUX CABINETS.,11
César rentre avec les Romains.,5
"Air. Allez donc, jouez violon.",8
"Le père de famille se promène ; il est indigné. Le commandeur hypocrite paraît honteux, et se tait. Cécile a l'air consterné. Saint-Albin a les yeux sur le commandeur, et attend avec effroi qu'il s'explique.",9
Éliante sort avec Finette.,5
Il regarde encore par la fenêtre.,0
Entre Perdican.,4
Alcandre et Isabelle parlent bas.,3
"Le théâtre devient un autre palais magnifique, coupé dans le fond par un vestibule, au travers duquel on voit un jardin superbe et charmant, décoré de plusieurs vases d'orangers et d'arbres chargés de toutes sortes de fruits.",11
V,8
Aux Sénateurs.,12
À Damas.,11
Air : N°I. Printemps dans nos bocages.,8
Elle va pour ouvrir le porte.,0
"Le théâtre dressé dans le grand vestibule de la colonnade qui est au-dessous du salon, représentait un des plus beaux endroits du Jardin, fermé par des Palissades assez hautes pour cacher les Acteurs, ouvert par plusieurs endroits par des Portiques, du cintre desquels pendaient des festons de fleurs au-dessus de plusieurs Orangers, entre lesquels sont des guéridons et des torchères, avec des girandoles garnies de quantité de lumières.",11
Il prend la bourse.,10
Examinant Le Comte.,0
Baron et La Thorillière expliquent à Molière le sujet de la querelle.,12
Air : Ce n'est point par effort qu'on aime.,8
Air : Des Francs-Maçons.,8
Aristée sort.,5
À Obéide.,12
Dorante rit.,3
AIR : Comment faire ?,8
À Henriette.,12
Le président entre.,4
À Doris.,12
À Silvia.,12
En lui présentant sa Soeur Clorinde.,0
Elle lui présente le billet.,0
Au palais Soderini.,11
"Après avoir lu bas quelques lignes, et fait des signes de très grands indignation ; il reprend très haut en soupirant.",0
Il va pour embrasser Léandre.,6
Constance s'en va.,5
On reprend le même Air.,8
"Des gardes amènent Élizène, Périon, Dariolette et Galaor enchaînés avec des fleurs, et couverts de guirlandes.",4
Colère violente.,3
Il le baise.,6
En regardant le manteau.,0
"Le curé de Courdimanche s'étant placé sur le trône qui lui était destiné, tous les habitants de Courdimanche vinrent en cérémonie le haranguer ; Voltaire porta la parole. La harangue finie, la cérémonie commença.",9
"Le théâtre représente une cour intérieure du château dont on voit à droite la façade gothique. Au-dessus de la porte d'entrée est une espèce de plate-forme entourée d'une balustrade. Plus loin, du même côté, une vieille tour qui communique à la plate-forme par une petite porte. Toute la gauche est occupée par un rempart élevé, dans le milieu duquel est placée la porte principale, et en avant le pont-levis le mur qui borde le fossé s'étend d'un côté à l'autre et occupe tout le fond. Il n'est pas tellement élevé qu'il empêche de voir la campagne. Au lever du rideau tout est dans la plus grande activité. Les soldats du Baron sont occupés à placer sur le rempart du fond des canons, des tonneaux de poudre, des munitions de toute espèce. Valentin passe en revue une partie de sa troupe, place les sentinelles et fait toutes les dispositions nécessaires pour soutenir le siège.",11
"On voit ici paraître Jupiter dans son palais, qui est d'une architecture composée. Elle forme de grands piédestaux, sur lesquels sont en saillie des Aigles tout rehaussés d'or fin, qui supportent une Corniche solide, dans la frise de laquelle sont peintes des pommes de pin d'or ciselé. Au-dessus de la corniche se forment des cintres surbaissés, enrichis de quantités d'ornements, avec des festons d'or qui pendent au-dessous des cintres, et s'attachent au milieu et aux angles. Toute la masse du palais est peinte de deux manières différentes, aussi bien que les corniches et les piédestaux : l'une est de porphyre, et l'autre de lapis. Au milieu des piédestaux sont de gros festons de feuilles de chêne d'or ciselé. On voit dans le fond du palais un tronc tout d'or, et orné de pierres précieuses.",9
Phaza doit avoir un habillement pittoresque.,10
Il s'esquive.,5
On boit.,0
Il fait quelques pas.,7
Mouvement de monsieur Blaisy.,0
Il parle à la Reine.,12
"Bonhumain sort avec la Mère Bazu, le Chevalier et Colin.",5
Air : Que le sultan Saladin.,8
Il cueille une rose.,10
Madame Philidor prend la lettre.,10
Élise sort.,5
Les hommes du Père_Ubu entourent le Roi.,7
Illo et Tersky sortent.,5
Tiburce entre.,4
À Marie Aycard.,12
AIR : Fi donc Julien.,8
On fait du bruit.,9
Il montre La Fleur qui est aussi descendu.,0
Lui montrant son mari.,0
Tickle donne des ordres en grommelant. La barque vient aborder aux pieds d'Aldo.,11
Elle montre Clarigène.,12
Se rasseyant.,0
"Des héros, des pâtres, et des ouvriers des Arts qui servent aux spectacles, obéissent aux ordres des Muses. Les héros font une manière de combat avec leurs armes, les pâtres jouent avec leurs bâtons, les ouvriers travaillent aux décorations de la Pastorale que l'on prépare, et accordent le bruit de leurs marteaux, scies et rabots, avec l'harmonie des violons et des haut-bois, et tous ensemble forment le seconde entrée.",0
À Monsieur de Bourval.,12
Il sort en grondant.,5
Embrassant sa mère.,6
À Rosalie.,12
À un officier de sa suite.,12
À la couturière qui l'habille.,12
"De la main gauche elle retient la massue du Sauvage, et de la droite elle éloigne Valcour.",6
Considérant la Ville.,0
Laroche veut s'en aller.,7
Ils chantent une scène en solfiant et gesticulant comme sils chantaient une scène d'Opéra. N°3.,3
Symphonie terrible.,8
"Depuis quelques instants la porte du donjon à droite s'est ouverte, et a laissé voir quelques degrés d'un escalier sombre sur lesquels ont apparu deux vieillards, l'un âgé d'un peu plus de soixante ans, cheveux gris, barbe grise ; l'autre, beaucoup plus vieux, presque tout à fait chauve, avec une longue barbe blanche ; tous deux ont la chemise de fer, jambières et brassières de mailles, la grande épée au côté, et, par-dessus leur habit de guerre, le plus vieux porte une simarre blanche doublée de drap d'or, et l'autre une grande peau de loup dont la gueule s'ajuste sur sa tête. Derrière le plus vieux se tient debout, immobile comme une figure pétrifiée, un écuyer à barbe blanche, vêtu de fer et élevant au-dessus de la tête du vieillard une grande bannière noire sans armoiries. Otbert, les yeux baissés, est auprès du plus vieux, qui a le bras droit posé sur son épaule, et se tient un peu en arrière. Dans l'ombre, derrière chacun des deux vieux chevaliers, on aperçoit deux écuyers habillés de fer comme leurs maîtres, et non moins vieux, dont la barbe blanchie descend sous la visière à demi baissée de leurs heaumes. Ces écuyers portent sur des coussins de velours écarlate les casques des deux vieillards, grands morions de forme extraordinaire dont les cimiers figurent des gueules d'animaux fantastiques. Les deux vieillards écoutent en silence ; le moins vieux appuie son menton sur ses deux bras réunis et ses deux mains sur l'extrémité du manche d'une énorme hache d'Ecosse. Les convives,occupés et causant entre eux, ne les ont pas aperçus.",9
Ils se retirent dans le boudoir.,5
Air: Vous qui du Vulgaire stupide.,8
"Elle va vers la table, ayant cherché ce prétexte, tandis que lui, au fond, s'impatiente. - Elle prend, dans le tiroir, la lettre qu'elle met, froissée, dans sa poche. - Elle est vue seulement du public. - Puis, revenant auprès de la cheminée.",9
Il montre les murs nus.,0
Elle découvre le portrait de Lucidor qui est sur l'écu d'Oronte.,0
Il sort par le fond.,5
"Il sort, Molière et Lagrange l'accompagnent.",5
Elle cachette la lettre.,10
D'une voix étouffée.,3
Oranté s'en va avec Orctave.,5
AIR Du nouveau Monde.,8
Florise et Astérie rentrent.,4
"Les arbres qui ont paru sur la montagne, s'en séparent, et forment successivement des buissons, des allées et des berceaux.",11
Il s'en va en chantant des couplets.,5
Le palais de Moscou.,11
Aux sénateurs.,12
Air : Ainsi donc loin d'acquiescer.,8
Apercevant la Critique.,0
Montrant son stylet.,0
Fouillant dans sa poche.,0
Il montre l'urne où sont les cendres de César.,0
Il ôte ses gants.,10
"Il regarde autour de lui, et aperçoit Dumont.",0
"Il ôte sa casaque de cocher, et paraît vêtu en cuisinier.",10
"Des médecins, des chirurgiens et des apothicaires, qui sortent tous selon leur rang en cérémonie comme il sont entrés.",5
"Le Théâtre représente un endroit du Palais de Mélisse, borné de la mer.",11
À Léandre.,12
"Elle lit, en ayant l'air de ne détacher que des passages de la lettre.",0
La scène est au devant des enfers.,11
Elle le regarde fixement.,0
Il s'éloigne comme pour s'en aller.,7
À Madame de Saint-Franc.,12
Montrant Magnus.,0
Air. Un jour passé dans les tourments.,8
On entend la flûte.,8
Elle ouvre le buffet.,0
"Dans le temps que Mars et les autres Divinités qui ont paru dans le Prologue, s'avancent dans le temple, pour en mieux examiner les beautés, la Musique sort d'un des côtés du Théâtre, avec un Livre de Tablature à la main. Elle est suivie des Arts, tant Libéraux que Mécaniques, que sont l'Agriculture avec un habit couvert d'Épis d'or, et tenant une Bêche ; la Navigation, vêtue d'un Taffetas de la Chine, à la manière des Matelots ; l'orfèvrerie, chargée de Chaînes d'or et de pierreries ; la Peinture, tenant une Palette et un Pinceau ; la Guerre, une Épée ; la Géométrie, un Compas ; L'astrologie, un Globe ; la Sculpture, un Ciseau. La Comédie paraît de l'autre côté, tenant un Masque, et accompagnée des Plaisirs. La Chasse, qu'on met ensemble au nombre des Plaisirs et des Arts, se fait voir la première revêtue de vert et tenant un dard. La Mascarade la suit bizarrement habillée, avec un Cornet à la main. On voit ensuite la Pêche qui tient une Ligne ; La Paume, une Raquette ; le Jeu, des Cartes ; La Bonne chère, un Flacon d'Or ; et la Danse, une Poche. Après avoir par quelques figures, et par leurs différentes actions, donné des marques de ce qu'ils représentent, la Comédie et la Musique chantent ensemble le Dialogue suivant.",9
Ferrande et Cléandre sortent pour quelque temps.,5
À Saint-Albin :,12
Elle sort vivement.,5
Air : Avec moi vous faites comparaison.,8
Air : De la Izidore.,8
Aristide lève la tête et écoute.,0
Il se traîne vers la table.,11
"ici on entend, au dedans, du bruit, du tumulte, et des cris confus.",9
bis.,8
"Laforest range dans le fond du théátre ; Mignard prend ses pinceaux, et Lulli se met au clavecin.",9
À la Muse des Deuils.,12
Elle embrasse Henriette.,6
Le théâtre représente une salle à manger chez Molière. Une porte dans le fond ; une à droite et une à gauche.,11
"Au lever de la toile, Susanne est occupée à peindre.",0
"Le Temps, une couronne à la main, arrive sur une marche, précédé et suivi de quatre quadrilles, un de Grecs, un de Romains, un de Castillans et un de Français : à la fin de la marche, il se trouve sur le devant de la scène au milieu des deux Muses.",4
Rodolphe s'en va.,5
AIR. Le Savetier matineux.,8
À Simon.,12
Elle ôte son manteau et son chapeau.,10
À Oraxène.,12
Les prêtresses forment un cercle autour d'Oreste.,7
Air : Par bonheur ou par malheur.,8
On apporte deux toilettes toutes dressées.,10
Il se met la tête dans les mains.,6
Air 120. Il était un Avocat.,8
À quelqu'un de sa suite.,12
"Le singe se dispose à obéir. Ninette, qui est restée à l'écart, est tentée par la gaufre, et au moment où le singe grimpe à l'arbre tenant sa gaufre, elle se met en devoir de lui en prendre un morceau. L'animal défend sa proie, les enfants rient, le singe mord le doigt de Ninette.",9
À Uranie.,12
"Air: Trouver à qui parler,",8
À Don Juan et Don Louis.,12
À Duval.,12
À Monrose.,12
L'oeil fixé sur sa bannière.,0
En examinant le portrait de Céphise.,0
Il se couvre le visage avec les mains.,6
"AIR 13. ( Ho, que si ! Ho, que nenni ! )",8
AIR : Vantez vous-en.,8
DUO.,3
"Air 172 : Nanette, je voudrais t'apprendre.",8
Elle écrit.,0
Cécile donne la lettre.,10
Le Chevalier tire sa montre.,0
Duo.,8
AIR. Suite de L'air.,8
Valère le fait reculer autant qu'il l'a fait.,6
Il montre les cartes qui sont à terre.,0
Avec férocité.,3
Elle lui donne la main.,10
"Le théâtre représente un bocage et un autel où sont Mars, Vénus, et les dieux de Syrie.",11
Le cor recommence.,9
À Juliette.,12
À Évelina.,12
Elle se retire.,5
Elles parlent en même temps.,3
Il va pour déchirer son manuscrit.,10
À Anaximandre.,12
Bis,8
Chanson de Pierrot et de Claudine.,8
Elle continue à parler.,3
Montrant Hippias.,0
TOUS.,3
"Il montre la petite porte, à gauche.",0
"Les Gardes se retirent, et David continue.",5
Le Palais du Soleil s'ouvre.,11
Air : Vaudeville de Gilles en deuil.,8
Il compose.,8
Au curé.,12
Il compte vingt ducats sur le bureau de Rothenberg.,0
Il affecte un air satisfait.,3
"Rentre Bourdon suivi de Teissier ; Teissier se dirige en souriant vers Marie, Bourdon l'arrête et lui indique de saluer d'abord Madame Vigneron.",4
On voit des fontaines jaillir dans l'enfoncement.,11
Montrant Corneille et ses amis.,0
Air : de l'Angélus.,8
Le théâtre représente une grande place ornée d'un Arc de Triomphe.,11
À don Ricardo.,12
Elle hésite.,3
Elle le met le plus gauchement possible.,10
Elle entre dans le bal.,5
Allant vers sa fille.,7
Elles se donnent réciproquement les deux papiers.,10
Il jette son épée aux pieds du Roi.,10
"AIR. Ô Pierre, etc.",8
Aux espagnols qui l'entourent.,12
Entre un page.,4
Air 181 : Ce fut un Dimanche après vêpres.,8
Air : De sommeiller encor ma chère.,8
Se mettant de la poudre de riz sur le visage.,0
Elle tire son mouchoir et s'abandonne aux larmes.,3
CHANT n°I.,8
À Pasiphaë.,12
Il se met à graver des vers sur un arbre.,0
Entre dame Pluche.,4
Mélisse ouvre ses billets.,0
"Il écoute au-dessus de l'escalier tournant, et traverse la scène.",0
Il fait quelques pas en avant.,7
"Il enfonce son poignard dans une porte, comme s'il assassinait Brissac.",1
"Arbas met l'épée à la main et va percer le Dragon, qui fait encore quelque mouvement qui oblige Arbas de retourner sur le devant du théâtre.",1
À Emnon.,12
AIR : En Mistico.,8
"Astolfe, lit toujours, et ne voit point la Princesse.",0
Lui touchant la main.,6
Elle entend de son père.,0
Elle le fait passer à gauche.,0
"Air : Mais, ma mère, est c'que j'sais ça ?",8
Air : Depuis que j'ai quitté l'enfance.,8
À Philoctète.,12
Elles retournent à la toilette.,7
Il rentre,5
Placide sort.,5
Angélique ici redouble ses pleurs et sanglote davantage. Lucidor continue.,3
Les deux soldats s'éloignent.,7
Montrant les portraits.,0
"Il se promène un peu, puis il dit :",7
"Tout en murmurant des mots rassurants, il s'est glissé sous les couvertures avec mille pudeurs et passe délicatement son bras sous la tête de Colombinette qu'il amène ainsi sur son épaule. Colombinette entr'ouvre les yeux, Pierrot la regarde avec un doux sourire. Ils se regardent. Pierrot la baise sur les lèvres. Colombinette est prise d'un grand frisson. Alors Pierrot avec 36000 lyres dans le gosier.",9
Il se retire.,7
À Crémile.,12
Le théâtre représente le temple des mages de Memphis. On voit à droite et à gauche des pyramides et des obélisques : les chapiteaux des colonnes du temple sont chargés des représentations de tous les monstres de l'Égypte.,11
