L'on ne met pas ici la réponse de Clitandre, quelque vive qu'elle puisse être. On n'ignore point que tout ce que se disent les amants, n'est pas fait pour intéresser, et que souvent les discours, qui amusent le plus, sont ceux qu'il serait le plus difficile de rendre, et qui valent le moins la peine d'être rendus. On supprime donc ici, comme en quelques autres endroits, les propos interrompus qu'ils se tiennent, et l'on n'y rend les deux interlocuteurs que lorsque le lecteur peut, sans se donner la torture, entendre quelque chose à ce qu'ils se disent.|narration
Elle prend contre lui toutes les précautions imaginables.|interaction
Elle fait sonner sa pendule.|action
Ils refont le lit.|setting
Il ouvre la porte.|action
Il lui baise tendrement la main.|interaction
Il regarde le public d'un air irrité et commence sur un ton furieux.|action
Il tire machinalement un paquet de cigarettes de la poche de son habit.|object
Il prend dans le gousset de son gilet une boite d'allumettes bougies.|object
Avec des larmes dans la voix.|delivery
Il fredonne quelques mesures de l'Amant d'Amanda.|delivery
Se ravisant.|delivery
Solennel.|delivery
Il chante tout l'air.|delivery
Même air.|delivery
Soupir de satisfaction.|delivery
Il entre vivement.|entrance
Regardant avec stupeur alternativement sa main vide et le public.|action
Regardant sa main vide.|action
Il se fouille.|action
Elle jette le dessin.|object
Il s'approche du clavecin, et commence un air fort gai.|movement
Elle fouille dans ses poches.|action
Lucas rit.|delivery
Colette pleure.|delivery
À Lucas.|toward
Elle lui donne ses bracelets.|object
Il lui donne une guinée sans regarder.|object
Elle jette la guinée.|object
Au Maître d'Hôtel.|toward
Montrant Milord.|action
À demi voix.|delivery
À la Présidente.|toward
Tout le monde se lève.|action
Montrant Moron.|action
Il cherche toujours la porte à tâtons.|action
Saisissant le Maître d'Hôtel.|object
À Milady.|toward
À Moron.|toward
À Milord.|toward
Milord, Milady, le Prince se mettant à table ; Moron les sert, une serviette sous le bras, Milord, selon sa coutume, mange sans rien dire.|action
Montrant le Prince.|action
Le Greffier écrit.|action
Montrant Milady.|action
Il montre l'Ordre de la Jarretière.|action
Aux Officiers de Justice.|toward
Au Tailleur.|toward
À l'Officier.|toward
Le théâtre change, et représente un vestibule.|setting
Ariste sort.|exit
À Alcipe qui l'examine.|toward
À lui.|toward
Cliton sort.|exit
Annonce d'une marche par l'Orchestre.|music
Aux Envoyés.|toward
Melpomène sur l'aile droite du Théâtre. Thalie sur l'aile gauche avec sa suite.|setting
Le Temps, une couronne à la main, arrive sur une marche, précédé et suivi de quatre quadrilles, un de Grecs, un de Romains, un de Castillans et un de Français : à la fin de la marche, il se trouve sur le devant de la scène au milieu des deux Muses.|entrance
Le Choeur répète le dernier vers.|music
À quatre sujets principaux de la Tragédie.|toward
En montrant la Statue de Racine.|action
En montrant celle de Voltaire.|action
Il regarde sa Statue.|action
Pigmalion est sur le piédestal.|setting
Au miroir.|toward
Elle chante les vers suivants.|delivery
Elle regarde la statue.|action
Il tombe à ses genoux.|action
Avec courroux, comme si le peuple voulait entrer malgré lui.|delivery
À Pigmalion.|toward
Avec une raillerie douce.|delivery
À Émilie.|toward
En confidence.|delivery
Regardant Émilie.|action
Il présente un papier à l'Ethérée.|action
Il lui remet en main son roman.|object
Il sort en tirant ses tablettes.|exit
Levant les mains au Ciel.|action
À l'Ethérée.|toward
Laforêt, quoiqu'elle soit debout, s'endort peu à peu pendant cette lecture.|action
À Chapelle.|toward
Montrant Isabelle.|action
À la Molière.|toward
Lui donnant encore.|object
Laforêt va chercher un fauteuil et des coussins qu'elle place au milieu du théâtre, et durant la scène suivante, elle ne cesse de roder autour de Molière, et d'exprimer par une pantomime naïve et animée la douleur que lui cause son état).|action
Il l'aperçoit.|action
D'une voix plus forte.|delivery
Montrant Baron.|action
À Pirlon.|toward
À La Molière.|toward
Laforêt va chercher un fauteuil et des coussins qu'elle place au milieu du théâtre, et durant la scène suivante, elle ne cesse de roder autour de Molière, exprimant par une pantomime naïve et animée la douleur que lui cause son état.|narration
La salle représente un salon du théâtre où l'on représentait les pièces de Molière ; une toile est dans le fond qui couvre le Parnasse où sont Apollon et les Muses.|setting
Montrant les Muses.|action
À Montausier.|toward
Lui présentant un papier.|action
Il tombe à leurs genoux.|action
À peine il est sorti du Temple, qu'une Furie s'éveille ; ne le voyant plus elle réveille ses compagnes. Les trois Déesses expriment par une pantomime très animée le chagrin qu'elles ressentent de l'avoir perdu. Elles cherchent partout dans le Temple, et sortent enfin en suivant les traces du sang qu'Oreste laisse après lui.|narration
Le théâtre représente le Palais des Rois d'Argos.|setting
Il regarde autour de lui, et vois du sang.|action
Il les considère avec attention.|action
Le théâtre représente des roches escarpées ou gravit Oreste, suivi par les Furies, qui les gravissent aussi.|setting
Il lève les yeux au Ciel.|action
Il se parle à lui-même.|aparte
Il s'interroge et répond lui-même.|aparte
Il le frappe encore.|aggression
Gareau le frappe.|aggression
Il est frappé derechef.|aggression
Il est encore battu.|aggression
Il heurte à la porte de Manon.|action
Corbineli présente le ventre à l'échelle.|setting
Il nage des bras dans la nuit pour toucher le mur.|action
Corbineli transpose l'échelle d'un côté et d'autre avec tant d'adresse, que Paquier faisant aller sa main à droite et à gauche, frappe toujours un des côtés de l'échelle sans trouver d'échelons.|narration
Granger chante.|delivery
Corbineli fait le signe de la Croix.|action
Il donne un coup, et Corbineli le lui rend.|aggression
La Tremblaye frappe et Chasteaufort compte les coups.|aggression
Il jette Chasteaufort à terre d'un coup de pied.|aggression
Il lui présente une fressure de veau pendue au bout d'un bâton.|action
Il tire l'épée sur Paquier.|aggression
Il tire un poignard.|aggression
Il signe.|action
On donne congé au notaire.|exit
À Trapolin.|toward
Claudine et Lucas sont dans le fond du Théâtre.|setting
Neptune sort de la mer.|entrance
Entrée.|entrance
Duo.|delivery
Entrée gaie.|entrance
Entrée de Dryades et de Faunes.|entrance
Entrée de Faunes.|entrance
On sort de table, et on l'emporte.|exit
Le théâtre représente un Palais magnifique, où conduisent de longues allées d'arbres et de jardins.|setting
ENTRÉE|entrance
MARCHE.|music
ENTRÉE.|entrance
BRANLE.|music
À Lolive.|toward
Le théâtre change.|setting
DIALOGUE.|music
BRANLE, etc.|music
À la Baronne.|toward
À Madame Patin.|toward
Il chante encore.|delivery
Les Violons, Hautbois, Paysans et Paysannes occupent les deux côtés du Théâtre.|setting
Premier Air.|music
Second Air.|music
Troisième Air.|music
Second Couplet|music
Entrée de gens qui jouent à Colin-Maillard avec Monsieur Robinot.|entrance
Branle.|music
Troisième Couplet du Branle.|music
Quatrième Couplet.|music
Cinquième Couplet.|music
Sixième Couplet.|music
Septième Couplet.|music
Huitième et dernier Couplet.|music
SARABANDE.|music
Marche de toutes sortes de Personnages de l'ancienne Comédie Française et Italienne.|music
Ils leur baisent la main.|interaction
À Madame Pinuin.|toward
À Madame Valentin.|toward
Les Hautbois sonnent le boute-selle.|music
Entrée de quatre Officiers.|entrance
Entrée de Madame Robin et d’un Officier.|entrance
Entrée de deux Officiers et d’une Paysanne.|entrance
Il veut rendre la bourse.|object
CANTATE.|music
ENTRÉE.|music
PREMIER AIR.|music
SECOND AIR.|music
TROISIÈME AIR.|music
VAUDEVILLE|music
I COUPLET.|music
II COUPLET.|music
III COUPLET.|music
IV COUPLET.|music
V COUPLET.|music
VI COUPLET.|music
Air ITALIEN.|music
Marche de la Mascarade.|music
Entrée d'une petite Pantalonne, et de deux petits apothicaires.|music
I. Entrée d'un Flamand et d'une Flamande.|music
II. Entrée du Flamand et de la Flamande.|entrance
À Monsieur Harpin.|toward
On entend un bruit de Musique.|music
À Inégilde.|toward
Les habitants de l'Île Inconnue accompagnent Astibel leur Souverain, qui doit épouser la Princesse Inégilde, et ils vantent l'avantage de leur sagesse sur celle des autres Peuples.|narration
On entend un bruit sourd de Timbales, de Trompettes, et d'autres Instruments.|music
Le bruit précédent se fait entendre plus distinctement que la première fois.|narration
Les Fées et les Plaisirs, attirés par la Fée de la Raison, viennent honorer les noces des deux Princesses. Les Peuples de l'Île Fortunée et ceux de l'Île Inconnue se réjouissent de voir la Fée de la Sagesse en bonne intelligence avec celle des Plaisirs.|narration
CHACONNE.|music
À la Ramée.|toward
Un porteur d'instruments de musique paraît.|entrance
À Madame Torquette.|toward
À Éraste.|toward
On entend une symphonie.|music
Entrée de Paysans et de Paysannes.|entrance
Entrée de Paysans.|entrance
À Cidalise et au Notaire.|toward
On entend une symphonie champêtre.|music
À Monsieur Griffard.|toward
COUPLETS ajoutés, sur l'air : Filles, qui cherchez à plaire.|music
Le théâtre représente un des carrefours de la Foire.|setting
Il ôte sa barbe.|object
À Lorange.|toward
Au Breton.|toward
À Marotte.|toward
À Mademoiselle De Kermonin.|toward
Tous les acteurs et actrices rentrent en chantant les deux derniers vers, après quoi huit petites Figures du cercle dansent un Passe-pied : quand il est fini, l'Acteur qui montre le Cercle chante la chanson suivante.|narration
Entrée d'un Gille.|entrance
Entrée de jardiniers qui portent leurs corbeilles à Lucile.|entrance
En ouvrant une corbeille.|action
Elle chante en jouant des gobelets.|delivery
Elle présente à Lucile un livre, qu'elle fait trouver sous un de ses gobelets.|action
En l'ouvrant.|action
Elle ouvre le livre.|action
La table sur laquelle la bohémienne a joué des gobelets, se change en une table garnie de corbeilles de fruits et de soucoupes garnies de liqueurs.|setting
À Fillon.|toward
À Crispin.|toward
Le théâtre dressé dans le grand vestibule de la colonnade qui est au-dessous du salon, représentait un des plus beaux endroits du Jardin, fermé par des Palissades assez hautes pour cacher les Acteurs, ouvert par plusieurs endroits par des Portiques, du cintre desquels pendaient des festons de fleurs au-dessus de plusieurs Orangers, entre lesquels sont des guéridons et des torchères, avec des girandoles garnies de quantité de lumières.|setting
Après l'ouverture, Mademoiselle Sallé, sous le nom de Flore, invite par les paroles suivantes les faunes et les pâtres à venir contribuer à la Fête.|narration
Marche des Pâtres et des Sylvains.|music
Flore continue.|delivery
Le sujet est d'un Fermier de Livry, qui, par l'adresse de sa femme, se trouve engagé de donner sa nièce à un jeune homme de Paris, quoiqu'il l'eût promise au collecteur. Le moyen dont la femme se sert, est qu'elle feint d'être amoureuse de l'Amant aimé de la nièce. Elle fait même éclater cette feinte passion aux yeux de son mari, qui, pour éviter les suites et les inconvénients, manque de parole au collecteur, fait épouser en hâte sa nièce à son Amant, qu'il croit être aimé de sa femme. Le Divertissement qui suit sert de prélude à la Noce.|narration
Marche des Personnes de la Noce.|music
On entend la symphonie.|action
Entrée des Acteurs et des Actrices qui viennent saluer Thalie.|entrance
CHANSON DE Monsieur Sallé.|music
CHANSON DE M. Sallé et Ponteuil.|music
Air Italien, chanté par un Indien qui a conduit l'Amour et la Jeunesse.|music
L'Amour et la Jeunesse s'en vont avec le Maure.|exit
La noce entre. La Comtesse, le Marquis, etc. s'assoient sur un banc à un côté du Théâtre ; et pendant que les violons jouent la Marche, tous les gens de la noce, deux à deux, font la révérence à la Comtesse en passant devant elle, et se vont ranger au fond du théâtre.|narration
Il met tous les lots dans sa besace à mesure qu'on les apporte.|object
À Monsieur Ludet.|toward
À Madame Argante.|toward
À Madame Artus.|toward
À Thibaut.|toward
Le cousin et la cousine sortent.|exit
ENTRÉE de deux meuniers et de deux meunières.|entrance
ENTRÉE d'un meunier et de Madame Agathe.|entrance
ENTRÉE de plusieurs meuniers et meunières.|entrance
Le théâtre représente la vallée de Tempé. Sur le haut du coteau est un Pavillon isolé, d'une fort belle Architecture.|setting
À Faunus.|toward
ENTRÉE de Philène et de Philis.|entrance
Corine s'éloigne.|movement
Symphonie.|music
I. COUPLET.|music
II. COUPLET.|music
